ID,LAT,LONG,T_SEASON,TDIFF,T_SUMMER,T_WINTER,PRE_YEAR,PRE_SUMMER,PRE_WINTER,ELEV,SLOPE,ASPECT,TMIN_JUL,TMIN_JAN,PERC_SEA,SHRUB,SAVANNA,GRASS,LAKE,CROP,URBAN,MOSAIC,BARE,FOREST
1430,-1408250,-3041404,643.63,32.6,29.7,13.3,261.57,87.57,63,592.82,0.02,316.2,5.5,23.38,0,1,0,0,0,0,0,0,0,0
1330,-1358250,-3041404,643.07,32.81,29.54,13.06,247.7,85.53,58,615.62,0.02,86.04,5.24,23.3,0,1,0,0,0,0,0,0,0,0
1330,-1308250,-3041404,644.94,32.9,29.47,12.97,241.11,85.26,55,574.52,0.03,125.84,5.07,23.04,0,1,0,0,0,0,0,0,0,0
1230,-1258250,-3041404,641.47,32.85,29.4,12.99,230.78,84.15,49.62,539.83,0.03,127.01,5.05,23.19,0,1,0,0,0,0,0,0,0,0
1230,-1208250,-3041404,636.89,32.76,29.6,13.3,211.02,78.02,45,501.73,0.03,88.91,5.34,23.28,0,1,0,0,0,0,0,0,0,0
1130,-1158250,-3041404,631.94,32.6,29.44,13.34,199.56,73,42,457.6,0.02,58.1,5.34,23.33,0,1,0,0,0,0,0,0,0,0
1130,-1108250,-3041404,627.54,32.64,29.24,13.24,189.35,67,40.45,492.65,0.02,30.61,5.19,23.2,0,1,0,0,0,0,0,0,0,0
1030,-1058250,-3041404,625.07,32.6,29.2,13.3,181.23,63,39,442.14,0.02,10.58,5.2,23.06,0,1,0,0,0,0,0,0,0,0
1030,-1008250,-3041404,623.66,32.68,29.2,13.27,176.13,59.97,38.7,492.28,0.01,81.5,5.13,22.55,0,1,0,0,0,0,0,0,0,0
9530,-958250,-3041404,621.04,32.66,29.18,13.35,171.42,57.47,38.22,401.34,0.03,113.08,5.18,22.75,0,1,0,0,0,0,0,0,0,0
9030,-908250,-3041404,619.49,32.69,28.88,13.1,176.83,57.91,40.92,449.03,0.01,200.29,4.91,22.48,0,1,0,0,0,0,0,0,0,0
8530,-858250,-3041404,619.5,32.7,28.82,13.1,173.85,56,42.85,450.86,0.02,240.06,4.91,22.32,0,1,0,0,0,0,0,0,0,0
8030,-808250,-3041404,620.85,32.6,28.68,12.93,176.52,56.23,44.81,499.63,0.03,178.41,4.83,22.03,0,1,0,0,0,0,0,0,0,0
7530,-758250,-3041404,621.37,32.6,28.62,12.87,177.72,56.48,45.48,438.32,0.04,205.33,4.82,22.13,0,1,0,0,0,0,0,0,0,0
7030,-708250,-3041404,616.7,32.5,28.17,12.57,189.64,60.99,46.97,512.91,0.01,189.54,4.5,21.61,0,1,0,0,0,0,0,0,0,0
6530,-658250,-3041404,608.81,32.36,28.19,12.79,190,62,44,408.79,0.06,86.55,4.73,21.94,0,1,0,0,0,0,0,0,0,0
6030,-608250,-3041404,598.53,32.12,28.37,13.1,186.29,63.1,39,381.9,0.04,240.74,5.07,21.7,0,1,0,0,0,0,0,0,0,0
5530,-558250,-3041404,595.62,32.17,27.71,12.56,208.32,71.15,40.59,471.6,0.04,217,4.46,21.02,0,1,0,0,0,0,0,0,0,0
5030,-508250,-3041404,588.97,32.15,27.75,12.8,206.09,71,37.7,435.93,0.05,198.16,4.6,21.03,0,1,0,0,0,0,0,0,0,0
4530,-458250,-3041404,588.92,32.3,27.1,12.1,233.49,80.64,40,534.33,0.09,226.69,3.8,20.36,0,1,0,0,0,0,0,0,0,0
4030,-408250,-3041404,587.67,32.4,26.8,11.8,243.94,84.95,40,558.81,0.09,203.12,3.5,19.71,0,1,0,0,0,0,0,0,0,0
3530,-358250,-3041404,588.5,32.6,27.02,12.02,238.9,84.32,37.48,594.07,0.09,172.65,3.5,19.28,0,1,0,0,0,0,0,0,0,0
3030,-308250,-3041404,588.34,32.6,27,12,236.51,85.1,36,531.26,0.08,162.87,3.46,19.6,0,1,0,0,0,0,0,0,0,0
2530,-258250,-3041404,593.07,32.64,26.83,11.71,242.23,88.23,37,542.74,0.08,182.31,3.18,19.39,0,1,0,0,0,0,0,0,0,0
2030,-208250,-3041404,594.82,32.6,27.09,11.9,233.05,86.06,35.03,546.85,0.1,172.87,3.4,19.34,0,1,0,0,0,0,0,0,0,0
1530,-158250,-3041404,599.94,32.37,26.78,11.5,242.91,89.16,36.85,513.06,0.11,161.74,3.21,19.5,0,1,0,0,0,0,0,0,0,0
1030,-108250,-3041404,601.58,32,27.45,12.1,224.29,83,32,492.63,0.1,142.46,4,19.61,0,1,0,0,0,0,0,0,0,0
5830,-58250,-3041404,603.35,31.9,27.99,12.59,208.88,76.13,30,432.59,0.1,118.49,4.59,20.27,0,1,0,0,0,0,0,0,0,0
8230,-8250,-3041404,608.61,31.91,28.35,12.76,195.31,72.09,29.45,315.49,0.09,112.22,4.85,21.1,0,1,0,0,0,0,0,0,0,0
4130,41750,-3041404,611.97,32.2,28.97,13.3,175.8,66.47,29,254.99,0.07,108.59,5.3,21.5,0,1,0,0,0,0,0,0,0,0
9130,91750,-3041404,617.35,32.37,29.3,13.53,164.04,63.04,28,207.17,0.07,108.8,5.5,21.9,0,1,0,0,0,0,0,0,0,0
1430,141750,-3041404,626.4,32.6,29.65,13.6,148.48,54.98,27,161.82,0.06,99.57,5.6,22.3,0,1,0,0,0,0,0,0,0,0
1930,191750,-3041404,629.25,32.79,29.88,13.8,135.32,49.22,26,87.11,0.06,77.83,5.7,22.41,0,1,0,0,0,0,0,0,0,0
2430,241750,-3041404,627.12,32.79,30,14,134.15,50,25,52.96,0.04,81.63,5.81,22.8,0,1,0,0,0,0,0,0,0,0
2930,291750,-3041404,629.7,32.79,30.1,14.01,136.39,50.78,25,41.85,0.02,120.94,5.9,22.9,0,0.8,0,0,0,0,0,0,0.2,0
3430,341750,-3041404,626.66,32.7,30.1,14.03,140.32,53,24,27.99,0.01,150.21,5.9,23,0,0.39,0,0,0,0,0,0,0.61,0
3930,391750,-3041404,629.64,32.6,30.1,14,149.84,57.84,25,32.81,0.01,130.99,5.9,23.19,0,0.46,0,0,0,0,0,0,0.54,0
4430,441750,-3041404,627.75,32.4,30.14,14,157.58,65,26,19.03,0,297.58,6,23.18,0,0.99,0,0,0,0,0,0,0.01,0
4930,491750,-3041404,626.84,32.12,30.1,14,162,69.72,27,22.33,0.02,304.79,6.08,23.2,0,1,0,0,0,0,0,0,0,0
5430,541750,-3041404,625.6,31.9,30.06,14,166.87,70,29,29.05,0.01,299.57,6.13,23.3,0,1,0,0,0,0,0,0,0,0
5930,591750,-3041404,624.59,31.69,30.1,14.08,161.44,68,26,43.27,0.01,185.6,6.28,23.4,0,1,0,0,0,0,0,0,0,0
6430,641750,-3041404,624.64,31.54,30.11,14.06,161.94,68.33,25,41.75,0.04,238.33,6.36,23.65,0,1,0,0,0,0,0,0,0,0
6930,691750,-3041404,625.85,31.49,29.98,13.88,184.34,75.13,30.21,99.04,0.05,240.4,6.19,23.29,0,1,0,0,0,0,0,0,0,0
7430,741750,-3041404,627.59,31.5,29.74,13.63,211.35,83.2,37,130.79,0.01,124.56,5.93,23.5,2.1,0.98,0,0,0,0,0,0,0,0
7930,791750,-3041404,625.76,31.53,30.1,14,225.35,88.06,37,88.75,0,350.61,6.27,23.8,0,1,0,0,0,0,0,0,0,0
8430,841750,-3041404,628.5,31.57,29.9,13.8,249.93,97.46,39,114.75,0.06,273.07,5.93,23.71,0,1,0,0,0,0,0,0,0,0
8930,891750,-3041404,624.52,31.52,29.72,13.7,279.35,110.61,42.02,234.3,0.03,267.75,5.8,23.28,0,1,0,0,0,0,0,0,0,0
9430,941750,-3041404,623.51,31.51,29.6,13.65,313.93,128.75,45,155.15,0.01,261.36,5.69,23.65,0,1,0,0,0,0,0,0,0,0
9930,991750,-3041404,619.84,31.5,29.36,13.54,354.86,139.12,48,211.5,0.03,265.27,5.44,23.31,0,1,0,0,0,0,0,0,0,0
1030,1041750,-3041404,612.9,31.34,29.03,13.33,374.53,142.25,49.17,232.17,0.04,257.79,5.17,22.93,0,1,0,0,0,0,0,0,0,0
1030,1091750,-3041404,605.31,31.1,28.27,12.77,406.13,153.38,54.73,302.64,0.06,255.21,4.54,22.21,0,1,0,0,0,0,0,0,0,0
1130,1141750,-3041404,598.15,30.81,27.8,12.49,436.48,177.11,60.09,361.74,0.03,195.92,4.19,21.65,0,1,0,0,0,0,0,0,0,0
1130,1191750,-3041404,591.06,30.61,27.54,12.42,474.76,193.43,64.62,299.19,0.04,202.34,4.01,21.59,0,1,0,0,0,0,0,0,0,0
1230,1241750,-3041404,584.58,30.7,26.8,11.8,505.37,199.41,73.98,360.47,0.07,244.31,3.3,21.17,0,1,0,0,0,0,0,0,0,0
1230,1291750,-3041404,578,30.9,26.19,11.39,554.06,220.73,83.08,394.96,0.11,252.96,2.79,20.25,0,0.98,0.02,0,0,0,0,0,0,0
1330,1341750,-3041404,566.34,30.99,25.89,11.36,582.3,229.53,88.05,616.15,0.06,172.65,2.59,19,0,0.57,0.43,0,0,0,0,0,0,0
1330,1391750,-3041404,557.58,30.77,25.85,11.57,592.29,232.71,87.62,386.95,0.1,135.94,2.77,19.51,0,0.48,0.5,0,0,0.03,0,0,0,0
1430,1441750,-3041404,544.05,30.36,25.9,11.92,623.76,246.24,94.25,405.26,0.08,167.56,3.2,18.9,0,0.67,0.21,0.12,0,0,0,0,0,0
1430,1491750,-3041404,534.08,29.8,26.07,12.39,602.84,251.33,93.58,331.92,0.09,135.12,3.77,19.08,0,0.33,0.63,0,0,0,0,0.04,0,0
1530,1541750,-3041404,524.26,29.15,25.81,12.45,637.75,260.42,98.42,239.95,0.04,83.83,3.95,20.06,0,0.07,0.93,0,0,0,0,0,0,0
1530,1591750,-3041404,510.28,28.6,25.52,12.53,682.35,278.45,103.9,236.52,0.07,319.35,4.11,19.99,0,0.06,0.94,0,0,0,0,0,0,0
1630,1641750,-3041404,491.31,28.11,25.09,12.57,683.83,278.47,99.81,399.35,0.06,296.71,4.07,18.86,0,0,1,0,0,0,0,0,0,0
1630,1691750,-3041404,466.13,27.44,24.72,12.82,666.26,267.76,94.92,402.37,0.05,57.3,4.32,19.22,0,0,1,0,0,0,0,0,0,0
1730,1741750,-3041404,435.94,26.06,24.31,13.25,723.39,294.24,106.59,257.94,0.09,37.7,5.05,19.07,0,0,1,0,0,0,0,0,0,0
1730,1791750,-3041404,397.17,23.92,24.49,14.37,953.3,403.95,135.09,352.64,0.16,57.42,6.75,18.99,0,0,0.85,0,0,0,0,0,0,0.15
1830,1841750,-3041404,349.55,20.31,25.1,16.19,1169.34,472.12,173.01,87.46,0.17,73.89,9.78,20.22,2.08,0,0.65,0,0.01,0,0,0.01,0,0.31
2030,-2058250,-3091404,408.95,23.17,26.8,16.2,260,35,138,0,0.01,315,10.3,20.76,85.2,0.02,0,0.12,0,0,0,0,0,0
2030,-2008250,-3091404,453.44,25.28,27.64,15.91,213.89,36.34,106.86,0,0.01,343.32,9.71,21.15,66.5,0.34,0,0,0,0,0,0,0,0
1930,-1908250,-3091404,544.85,29.34,29.34,15.35,212.05,47.98,101.21,50.12,0.09,272.94,8.56,21.93,0,1,0,0,0,0,0,0,0,0
1830,-1858250,-3091404,573.19,30.56,29.66,14.95,205.69,53.19,93.5,152.9,0.11,275.55,8.1,22.11,0,1,0,0,0,0,0,0,0,0
1830,-1808250,-3091404,600.08,31.52,29.97,14.65,196.06,59,83.06,240.53,0.09,277.16,7.65,22.4,0,1,0,0,0,0,0,0,0,0
1730,-1758250,-3091404,618.99,32,30,14.25,195.49,63.95,77,313.52,0.06,267.95,7.2,22.92,0,1,0,0,0,0,0,0,0,0
1730,-1708250,-3091404,629.99,32.12,30.49,14.36,190.6,54,70.76,394.68,0.04,249.34,7.29,23.1,0,1,0,0,0,0,0,0,0,0
1630,-1658250,-3091404,634.44,31.93,30.09,13.79,201.18,59.41,72,350.85,0.05,281.49,6.86,23.62,0,1,0,0,0,0,0,0,0,0
1630,-1608250,-3091404,633.36,31.41,29.83,13.63,207.38,64.43,67.15,433.59,0.07,308.8,6.81,23.9,0,1,0,0,0,0,0,0,0,0
1530,-1558250,-3091404,630.6,30.7,30,13.83,210.07,67,63.07,451.77,0.04,322.93,7.22,24.24,0,1,0,0,0,0,0,0,0,0
1530,-1508250,-3091404,628.05,30.49,29.52,13.43,230.06,70,68.06,485.76,0.04,259.53,6.73,24.05,0,1,0,0,0,0,0,0,0,0
1430,-1458250,-3091404,638.09,31.66,29.24,12.9,241.61,76.03,66.57,556.72,0.08,259.23,5.74,23.63,0,1,0,0,0,0,0,0,0,0
1430,-1408250,-3091404,642.98,32.53,29.19,12.68,250.61,79.18,65.13,644.13,0.02,202.71,5.07,23.33,0,1,0,0,0,0,0,0,0,0
1330,-1358250,-3091404,646.52,32.9,29.4,12.83,239.54,76.94,59.98,529.68,0.05,126.51,5.03,23.3,0,1,0,0,0,0,0,0,0,0
1330,-1308250,-3091404,642.76,32.86,29.17,12.72,234.11,77.9,56.34,518.03,0.04,142.14,4.88,23.02,0,1,0,0,0,0,0,0,0,0
1230,-1258250,-3091404,637.68,32.59,29.1,12.76,225.09,77.47,52,506.4,0.02,154.06,5.01,23,0,1,0,0,0,0,0,0,0,0
1230,-1208250,-3091404,634.16,32.5,28.76,12.51,223.73,77.37,51,537.05,0.01,359.85,4.76,22.85,0,1,0,0,0,0,0,0,0,0
1130,-1158250,-3091404,629.99,32.35,28.85,12.7,210.04,72,47,517.38,0.04,26.36,4.95,22.65,0,1,0,0,0,0,0,0,0,0
1130,-1108250,-3091404,623.07,32.4,28.86,12.92,195.84,66,43.84,480.01,0.03,35.9,5.02,22.5,0,1,0,0,0,0,0,0,0,0
1030,-1058250,-3091404,619.8,32.42,28.7,12.87,189.15,62.82,42,509.96,0.01,47.9,4.93,22.49,0,1,0,0,0,0,0,0,0,0
1030,-1008250,-3091404,617.71,32.48,28.39,12.6,191.93,61.74,43,460.27,0.02,52.82,4.6,22.14,0,1,0,0,0,0,0,0,0,0
9530,-958250,-3091404,613.92,32.52,28.58,12.88,181.06,57,41.21,459.91,0.03,44.21,4.78,22.06,0,1,0,0,0,0,0,0,0,0
9030,-908250,-3091404,612.05,32.49,28.4,12.8,179.98,56,42.99,419.47,0.01,20.08,4.7,21.9,0,1,0,0,0,0,0,0,0,0
8530,-858250,-3091404,610.46,32.43,28.46,12.88,172.98,53.46,42.03,430.25,0.02,155.41,4.76,21.77,0,1,0,0,0,0,0,0,0,0
8030,-808250,-3091404,608.26,32.42,28.2,12.75,175.61,54.48,43.96,414.25,0.04,161.42,4.63,21.81,0,1,0,0,0,0,0,0,0,0
7530,-758250,-3091404,605.76,32.33,28.27,12.87,170.26,53,43,402.45,0.05,232.91,4.77,21.53,0,1,0,0,0,0,0,0,0,0
7030,-708250,-3091404,602.17,32.3,27.81,12.5,181.93,57,44,485.64,0.03,266.84,4.5,21.17,0,1,0,0,0,0,0,0,0,0
6530,-658250,-3091404,593.43,32.16,28.04,12.94,174.55,56.11,40,491.51,0.06,82.31,4.84,20.85,0,1,0,0,0,0,0,0,0,0
6030,-608250,-3091404,587.96,32.1,27.44,12.54,188.92,61.99,40.5,401.31,0.01,192.99,4.44,20.94,0,1,0,0,0,0,0,0,0,0
5530,-558250,-3091404,584.37,32.07,27.09,12.28,201.43,67,41,488.9,0.04,233.73,4.18,20.15,0,1,0,0,0,0,0,0,0,0
5030,-508250,-3091404,578.62,32,27.5,12.8,191.89,66,35,433.89,0.04,165.1,4.6,20.17,0,1,0,0,0,0,0,0,0,0
4530,-458250,-3091404,576.09,32.15,27.05,12.35,208.1,72,36.47,457.18,0.08,207.95,4.09,19.89,0,1,0,0,0,0,0,0,0,0
4030,-408250,-3091404,573.23,32.24,26.89,12.29,215.3,75.05,35.62,491.91,0.09,189.05,3.9,19.27,0,1,0,0,0,0,0,0,0,0
3530,-358250,-3091404,576.16,32.37,26.51,11.81,225.65,78.97,36.97,473.74,0.1,176.65,3.41,19.26,0,1,0,0,0,0,0,0,0,0
3030,-308250,-3091404,574.46,32.34,26.78,12.15,220.53,79.54,34.45,500.67,0.09,175.8,3.65,18.91,0,1,0,0,0,0,0,0,0,0
2530,-258250,-3091404,576.9,32.25,26.79,12.04,219.88,81,33.76,458.13,0.07,178.18,3.64,19.2,0,1,0,0,0,0,0,0,0,0
2030,-208250,-3091404,580.4,32.13,26.8,11.97,221.26,82,33.26,468.74,0.07,164.93,3.67,19.2,0,1,0,0,0,0,0,0,0,0
1530,-158250,-3091404,583.69,31.98,27.3,12.4,208.51,78.84,30,425.68,0.08,154.85,4.2,19.46,0,1,0,0,0,0,0,0,0,0
1030,-108250,-3091404,585.77,31.73,27.5,12.52,204.96,76.73,31,414.22,0.09,154.36,4.5,19.7,0,1,0,0,0,0,0,0,0,0
5830,-58250,-3091404,593.03,31.7,27.92,12.8,194.73,73.4,28.66,367.87,0.1,133.56,4.86,20.2,0,1,0,0,0,0,0,0,0,0
8230,-8250,-3091404,601.41,31.76,28.09,12.73,193.76,73,30,307.48,0.07,122.25,4.93,20.64,0,1,0,0,0,0,0,0,0,0
4130,41750,-3091404,606.61,31.97,28.43,12.93,186.58,70.73,30.13,282.23,0.05,94.3,5.13,21,0,1,0,0,0,0,0,0,0,0
9130,91750,-3091404,614.52,32.2,28.95,13.25,182.01,71,30,203.7,0.08,88.19,5.45,21.71,0,1,0,0,0,0,0,0,0,0
1430,141750,-3091404,624.1,32.5,29.22,13.32,178.33,69.38,30.83,144.59,0.05,104.83,5.42,22.1,0,1,0,0,0,0,0,0,0,0
1930,191750,-3091404,625.81,32.6,29.49,13.49,148.02,55.01,28,175.61,0.03,91.97,5.59,22.34,0,1,0,0,0,0,0,0,0,0
2430,241750,-3091404,624.45,32.65,29.85,13.9,134.63,50,24.63,75.28,0.06,76.47,5.85,22.56,0,0.94,0,0,0,0,0,0,0.06,0
2930,291750,-3091404,626.4,32.7,29.88,13.8,137,50,25,31.26,0.04,94.73,5.8,22.8,0,0.09,0,0,0,0,0,0,0.91,0
3430,341750,-3091404,627.68,32.63,30,13.9,138.65,51.04,24,21.99,0.01,178.65,5.87,22.8,0,0,0,0,0,0,0,0,1,0
3930,391750,-3091404,627.87,32.57,29.9,13.8,150,55,25,29.07,0.01,187.15,5.73,22.9,0,0.02,0,0,0,0,0,0,0.98,0
4430,441750,-3091404,627.51,32.33,29.85,13.75,157.01,60.72,25.79,15.65,0.01,280.07,5.82,23,0,0.84,0,0,0,0,0,0,0.16,0
4930,491750,-3091404,629.65,32.12,29.6,13.48,165.66,66.92,28.22,59.97,0.01,276.86,5.6,23.01,0,1,0,0,0,0,0,0,0,0
5430,541750,-3091404,627.17,31.8,29.93,13.8,163.74,66.35,29,60.75,0.01,112.74,6.1,23.03,0,1,0,0,0,0,0,0,0,0
5930,591750,-3091404,626.1,31.49,29.91,13.81,164.32,66.26,29.17,29.1,0,132.27,6.21,23.4,0,1,0,0,0,0,0,0,0,0
6430,641750,-3091404,625.89,31.35,29.94,13.85,170.2,67,30,32.23,0.04,275.18,6.28,23.5,0,1,0,0,0,0,0,0,0,0
6930,691750,-3091404,631.11,31.48,29.18,12.9,199.83,74,38,81.14,0.04,268.46,5.4,23.52,0,1,0,0,0,0,0,0,0,0
7430,741750,-3091404,628.72,31.37,29.84,13.69,205.72,77.06,38,109.19,0.02,165.04,6.13,23.58,0,1,0,0,0,0,0,0,0,0
7930,791750,-3091404,627.6,31.41,29.87,13.73,226.17,84.65,41.32,97.22,0.02,225.4,6.06,23.67,0,1,0,0,0,0,0,0,0,0
8430,841750,-3091404,628.9,31.54,29.64,13.5,251.26,94.17,44.55,127.91,0.05,250.43,5.8,23.6,0,1,0,0,0,0,0,0,0,0
8930,891750,-3091404,625.06,31.52,29.7,13.6,271.23,105.61,43.98,161.31,0.04,221.62,5.8,23.49,0,1,0,0,0,0,0,0,0,0
9430,941750,-3091404,623.99,31.6,29.4,13.4,308.83,128.74,47,175.73,0.03,235.25,5.5,23.37,0,1,0,0,0,0,0,0,0,0
9930,991750,-3091404,619.84,31.54,29.39,13.4,338.98,145.35,47,230.66,0.03,244.85,5.45,23.1,0,1,0,0,0,0,0,0,0,0
1030,1041750,-3091404,612.7,31.32,28.7,13,363.63,139.62,50.69,195.06,0.04,230.74,4.98,22.94,0,1,0,0,0,0,0,0,0,0
1030,1091750,-3091404,607.2,31,28.21,12.61,380.23,140.62,53.62,264.51,0.06,225.3,4.61,22.2,0,1,0,0,0,0,0,0,0,0
1130,1141750,-3091404,602.3,30.71,27.99,12.59,403.65,153.71,58,258.03,0.05,184.63,4.49,22.02,0,1,0,0,0,0,0,0,0,0
1130,1191750,-3091404,596.42,30.6,27.56,12.3,438.48,170.9,64,264.52,0.05,202.65,4.1,21.8,0,1,0,0,0,0,0,0,0,0
1230,1241750,-3091404,588.22,30.7,27.08,11.99,477.04,184.72,71.31,321.21,0.08,233.38,3.68,21.15,0,1,0,0,0,0,0,0,0,0
1230,1291750,-3091404,581.23,30.82,26.8,11.9,510.63,196.06,78.42,414.24,0.1,216.87,3.44,20.28,0,1,0,0,0,0,0,0,0,0
1330,1341750,-3091404,574.46,30.81,26.36,11.65,540.56,204.03,84.48,378.63,0.11,167.95,3.15,19.83,0,1,0,0,0,0,0,0,0,0
1330,1391750,-3091404,563.79,30.63,26,11.57,564.8,213.07,91.33,340.11,0.1,152.68,3.07,19.78,0,1,0,0,0,0,0,0,0,0
1430,1441750,-3091404,549.79,30.31,26.4,12.3,596.87,222.34,101.04,352.11,0.07,161.9,3.79,19.36,0,0.94,0.03,0,0,0.02,0,0,0,0
1430,1491750,-3091404,542.67,29.75,26.11,12.22,618.83,240.07,101.86,317.11,0.04,152.11,3.77,19.17,0,0.47,0.43,0.05,0,0,0,0.06,0,0
1530,1541750,-3091404,532.99,29.1,25.9,12.3,622.69,242.88,101.88,365.41,0.03,290.57,4,19.4,0,0.26,0.73,0,0,0,0,0,0,0
1530,1591750,-3091404,520.37,28.59,25.69,12.43,678.76,274.96,109,430.38,0.02,290.56,4.2,19.33,0,0.05,0.95,0,0,0,0,0,0,0
1630,1641750,-3091404,499.72,28.18,25.04,12.4,652.6,261.19,100.22,340.68,0.04,221.57,4.02,18.92,0,0,1,0,0,0,0,0,0,0
1630,1691750,-3091404,475.19,27.52,24.41,12.32,638.45,250.08,93.95,399.03,0.03,287.67,3.92,18.21,0,0,1,0,0,0,0,0,0,0
1730,1741750,-3091404,445.91,26.34,23.43,12.09,785.77,310.76,118.71,393.48,0.07,9.82,3.89,18.46,0,0,1,0,0,0,0,0,0,0
1730,1791750,-3091404,409.93,24.32,22.73,12.28,1061.83,441.44,166.66,356.6,0.17,68.1,4.76,18.59,0,0,0.89,0,0,0,0,0,0,0.11
1830,1841750,-3091404,366.01,21.42,24.1,14.78,1377.94,550.76,205.71,69.02,0.2,78.99,7.9,20,0,0,0.51,0,0,0,0,0.07,0,0.42
2031,-2008250,-3141404,444.83,25.13,27.25,15.75,266.76,29.73,146.36,29.27,0.02,315,9.6,20.68,72.6,0.27,0,0,0,0,0,0,0,0
1931,-1958250,-3141404,497.62,27.49,28.2,15.35,238.64,38.34,126.14,0,0.05,313.83,8.87,20.8,48.8,0.51,0,0,0,0,0,0,0,0
1931,-1908250,-3141404,529.07,28.77,28.6,14.99,237.26,44.54,120.1,73.45,0.09,292.44,8.38,21.23,0,1,0,0,0,0,0,0,0,0
1831,-1858250,-3141404,558.38,29.97,28.97,14.64,222.54,50,105.62,170.43,0.11,281.39,7.8,21.37,0,1,0,0,0,0,0,0,0,0
1831,-1808250,-3141404,590.29,30.96,29.35,14.21,200.84,54,85.84,282.12,0.08,278.8,7.39,21.74,0,1,0,0,0,0,0,0,0,0
1731,-1758250,-3141404,613.22,31.6,29.8,14.1,190,57,73.22,297.83,0.03,249.12,7.2,22.4,0,1,0,0,0,0,0,0,0,0
1731,-1708250,-3141404,629.8,31.9,30.04,13.9,208.34,50.95,77.51,305.25,0.05,249.55,7,23.15,0,1,0,0,0,0,0,0,0,0
1631,-1658250,-3141404,634.2,31.71,29.79,13.59,211,58.07,74,383.35,0.08,275.72,6.79,23.2,0,1,0,0,0,0,0,0,0,0
1631,-1608250,-3141404,631.38,31.35,29.54,13.38,217.34,65.8,70.54,505.13,0.05,277.25,6.68,23.26,0,1,0,0,0,0,0,0,0,0
1531,-1558250,-3141404,626.48,30.81,29.42,13.36,226.06,70.43,68.63,507.02,0.01,181.49,6.77,23.46,0,1,0,0,0,0,0,0,0,0
1531,-1508250,-3141404,629.97,30.94,29.5,13.34,226.72,67.57,68,444.29,0.03,252.45,6.6,24,0,1,0,0,0,0,0,0,0,0
1431,-1458250,-3141404,636.27,31.56,29.24,12.94,233.23,68.64,67,505.8,0.07,245.12,5.84,23.6,0,1,0,0,0,0,0,0,0,0
1431,-1408250,-3141404,649.04,32.6,28.87,12.23,241.13,72,66,577.84,0.05,181.23,4.75,22.84,0,1,0,0,0,0,0,0,0,0
1331,-1358250,-3141404,653.36,33.3,29.1,12.3,232.04,70,62,525.97,0.04,131.56,4.4,22.64,0,1,0,0,0,0,0,0,0,0
1331,-1308250,-3141404,642.34,32.6,28.72,12.32,229.72,72.72,58,542,0.02,133.89,4.62,22.64,0,1,0,0,0,0,0,0,0,0
1231,-1258250,-3141404,632.59,32.19,28.87,12.63,217.55,71.63,52.74,487,0.03,155.64,5.08,22.79,0,1,0,0,0,0,0,0,0,0
1231,-1208250,-3141404,628.35,32,28.52,12.42,216.46,71.84,52,516.93,0.04,217.97,4.92,22.3,0,1,0,0,0,0,0,0,0,0
1131,-1158250,-3141404,621.6,32,28.21,12.29,217.08,71,51.08,547.46,0.01,246.1,4.71,22.14,0,1,0,0,0,0,0,0,0,0
1131,-1108250,-3141404,617.56,32.1,28.26,12.46,207.26,67.38,49,526.62,0.03,52.01,4.76,22,0,1,0,0,0,0,0,0,0,0
1031,-1058250,-3141404,612.21,32.17,28.17,12.51,199.88,63.44,46.13,454.54,0.03,67.46,4.67,22.16,0,1,0,0,0,0,0,0,0,0
1031,-1008250,-3141404,606.89,32.24,28.16,12.64,193.91,59.43,43.86,496.63,0.02,116.53,4.6,21.74,0,1,0,0,0,0,0,0,0,0
9531,-958250,-3141404,602.71,32.2,28.29,12.9,177.9,53.17,40.36,473.06,0.03,127.45,4.88,21.52,0,1,0,0,0,0,0,0,0,0
9031,-908250,-3141404,599.59,32.1,27.7,12.4,188.03,56,45,463.57,0.03,150.58,4.4,21.46,0,1,0,0,0,0,0,0,0,0
8531,-858250,-3141404,595.76,32.1,27.67,12.49,182.69,54.19,44.5,447.32,0.04,131.37,4.4,21.2,0,1,0,0,0,0,0,0,0,0
8031,-808250,-3141404,594.02,32.08,27.68,12.56,177.47,53.23,43.38,365.44,0.02,147.84,4.48,21.29,0,1,0,0,0,0,0,0,0,0
7531,-758250,-3141404,588.6,32,27.5,12.5,176.39,53.73,42.75,416.86,0.05,259.2,4.5,20.8,0,1,0,0,0,0,0,0,0,0
7031,-708250,-3141404,586.05,31.94,27.07,12.16,185.32,56.79,45.1,483.08,0.04,219.07,4.16,20.29,0,1,0,0,0,0,0,0,0,0
6531,-658250,-3141404,580.43,31.85,27.28,12.46,177.36,56.72,40.43,478.31,0.08,125.46,4.48,20.08,0,1,0,0,0,0,0,0,0,0
6031,-608250,-3141404,574.81,31.82,27.2,12.59,177.74,57.89,38,333.4,0.04,165.44,4.49,20.52,0,1,0,0,0,0,0,0,0,0
5531,-558250,-3141404,568.21,31.86,26.9,12.39,185.8,61,37.91,435.41,0.05,218.46,4.29,19.92,0,1,0,0,0,0,0,0,0,0
5031,-508250,-3141404,562.48,31.8,26.95,12.65,182.47,61,35,411.8,0.05,144.87,4.4,19.58,0,1,0,0,0,0,0,0,0,0
